name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Third Wave Coffee Roasters,209764,1,Bellandur Sarjapur,4.4,"['Cafe', 'Beverages', 'Pizzas']",450.0,46,46,46,Bellandur Sarjapur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,third-wave-coffee-roasters-bellandur-sarjapur-bellandur-sarjapur
Frosty Fills,107477,1,Bellandur Sarjapur,--,['Desserts'],200.0,42,42,42,Bellandur/Sarjapur,,,,40.0,,frosty-fills-bellandur-bellandursarjapur
Kulcha Haveli,239020,1,Bellandur Sarjapur,3.9,"['North Indian', 'Punjabi', 'Snacks', 'Combo', 'Desserts', 'Beverages']",250.0,43,43,43,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,kulcha-haveli-bellandur-sarjapur-bellandur-sarjapur
Chaap Wale,238072,1,Bellandur Sarjapur,3.4,"['North Indian', 'Punjabi', 'Snacks', 'Desserts', 'Beverages', 'Combo']",250.0,44,44,44,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,chaap-wale-bellandur-sarjapur-bellandur-sarjapur
7 Days Restaurant,42749,1,Electronic City,4.0,"['North Indian', 'Chinese', 'Biryani', 'Tandoor', 'Kebabs', 'Indian', 'Desserts']",250.0,49,49,49,Konappana Agrahara,30% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,7-days-restaurant-electronic-city-electronic-city
Das ka Ghar,150919,1,HSR,4.3,"['Bengali', 'Biryani', 'North Indian', 'Sweets']",400.0,46,46,46,Roopena Agrahara NGR layout,50% off on all orders,Percentage,RESTAURANT,40.0,,das-ka-ghar1-test-prod-area
Paaji Paratha! Breakfast Special,314867,1,Electronic City,3.5,"['Punjabi', 'North Indian', 'Fast Food', 'Snacks', 'Beverages']",350.0,51,51,51,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,the-house-of-parathas-electronic-city-electronic-city
Chai Resto,118261,1,Electronic City,4.0,"['North Indian', 'Fast Food', 'Beverages']",150.0,49,49,49,phase 1,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,chai-resto-electronic-city
SNACKS MANDI,203283,1,Electronic City,3.4,['Kebabs'],250.0,44,44,44,Electronic City,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,indi-seekh-kebabs-electronic-city-electronic-city
Lassi Resto Cafe,47749,1,Electronic City,3.5,"['Desserts', 'Fast Food', 'Beverages']",100.0,47,47,47,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,lassi-resto-cafe-electronic-city-electronic-city
Stonedzone,125208,1,Electronic City,4.0,['Desserts'],300.0,47,47,47,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,stonedzone-electronic-city
Satkar restaurant,39175,1,Electronic City,3.9,"['Chinese', 'North Indian']",200.0,48,48,48,electronic city,15% off on orders above ₹99,Percentage,RESTAURANT,40.0,,satkar-restaurant-electronic-city-electronic-city
Aaha Biryani,300815,1,Electronic City,3.5,"['Biryani', 'North Indian']",400.0,47,47,47,Veera Medicals,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,aaha-biryani-electronic-city-electronic-city
Chopstick,321335,1,Bellandur Sarjapur,4.1,"['Chinese', 'Thai']",200.0,50,50,50,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,chopstick-bellandur-sarjapur-bellandur-sarjapur
Subway,231485,1,Bellandur Sarjapur,4.0,"['Fast Food', 'Healthy Food', 'Salads', 'Snacks', 'Desserts', 'Beverages']",350.0,42,42,42,Bellandur Sarjapur,,,,40.0,,subway-bellandur-sarjapur-bellandur-sarjapur
Biryani BAE,300816,1,Electronic City,3.8,"['Indian', 'Chinese']",400.0,49,49,49,Veera Medicals,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,biryani-bae-electronic-city-electronic-city
Momoz,236943,1,Bellandur Sarjapur,4.0,['Chinese'],450.0,50,50,50,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,momoz-bellandur-sarjapur-bellandur-sarjapur
THE TASTE OF TANDOORI,256422,1,Electronic City,4.1,"['Tandoor', 'Chinese', 'Combo', 'Fast Food', 'North Indian', 'Indian']",300.0,51,51,51,Narayan reddy layout,20% off on all orders,Percentage,RESTAURANT,40.0,,the-taste-of-tandoori-electronic-city-electronic-city
S S popular frozen stone,129552,1,Bellandur Sarjapur,4.0,"['Ice Cream', 'Beverages', 'Juices']",200.0,47,47,47,Bellandur Sarjapur,Free delight on orders above ₹99,Freebie,RESTAURANT,40.0,,s-s-popular-frozen-stone-bellandur-sarjapur
Veruthe Oru Thattukada,31075,1,Arekere,4.1,"['Biryani', 'Seafood', 'South Indian']",350.0,53,53,53,Akshaya Nagar,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,veruthe-oru-thattukada-bannerghatta-road-arekere
Burger Zone,226600,1,Electronic City,4.0,['Fast Food'],300.0,52,52,52,Electronic City,40% off on all orders,Percentage,RESTAURANT,40.0,,burger-zone-electronic-city-electronic-city
Burger Cafe,228281,1,Electronic City,4.1,"['American', 'Fast Food', 'Continental', 'Snacks']",250.0,57,57,57,Electronic City,30% off on all orders,Percentage,RESTAURANT,40.0,,late-night-cafe-electronic-city-electronic-city
BIRYANI CIRCLE,325788,1,BTM,4.1,['Biryani'],400.0,50,50,50,BTM,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,biryani-circle-btm-btm
Polar Bear,31693,1,Bellandur Sarjapur,4.5,['Desserts'],280.0,41,41,41,Green Glen Layout,,,,40.0,,polar-bear-bellandur-bellandursarjapur
The Foody Station,333648,1,Bellandur Sarjapur,--,"['American', 'Continental', 'Fast Food', 'Snacks']",150.0,50,50,50,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,the-foody-station-bellandur-sarjapur-bellandur-sarjapur
World on a Swirl,59898,1,Arekere,4.4,"['Ice Cream', 'Bakery', 'Desserts', 'Fast Food', 'Beverages']",180.0,52,52,52,arekere,20% off on orders above ₹149,Percentage,RESTAURANT,40.0,,world-on-a-swirl-bannerghatta-road-test-prod-area
The Bowl Company,70351,1,Electronic City,4.0,"['Continental', 'North Indian', 'Pan-Asian', 'Desserts', 'American', 'Asian', 'Beverages', 'Biryani', 'Chinese', 'Combo', 'European', 'Fast Food', 'Grill', 'Hyderabadi', 'Indian', 'Italian', 'Kebabs', 'Lucknowi', 'Mediterranean', 'Mexican', 'Mughlai', 'Oriental', 'Pas']",300.0,47,47,47,Next to SJR Equinox,40% off | Use SWIGGYIT,Percentage,RESTAURANT,42.0,,the-bowl-company-electronic-city-electronic-city
Hungeroo,177502,1,Electronic City,3.8,"['Pizzas', 'Italian', 'Desserts', 'Fast Food']",500.0,54,54,54,electronic city phase 2,50% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,hungeroo-test-prod-area-2
MAD Belgian waffles,99780,1,Electronic City,3.2,['Desserts'],250.0,49,49,49,Electronic City,,,,40.0,,mad-belgian-waffles-electronic-city
Hipo Burger,242211,1,Electronic City,4.2,['Indian'],500.0,48,48,48,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,hipo-burger-electronic-city-electronic-city
Brothers Burger,248710,1,BTM,4.1,"['American', 'Fast Food', 'Snacks']",200.0,54,54,54,BTM layout 1st stage,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,brothers-burger-btm-btm
McDonald's,23683,1,BTM,4.3,['Fast Food'],400.0,53,53,53,BTM Layout,,,,40.0,,mc-donalds-btm-btm
Achayans pride,131806,1,Electronic City,4.1,"['South Indian', 'Kerala']",200.0,55,55,55,BETTADASANAPURA,,,,40.0,,achayans-pride-bettadasanapura-electronic-city
Chai Days,208896,1,BTM,4.3,['Snacks'],250.0,49,49,49,BTM,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,chai-days-btm-btm
Pizza Republic,27743,1,Electronic City,3.2,['Italian'],500.0,56,56,56,Bettadasanapura Main Rd,,,,40.0,,pizza-republic-electronic-city-electronic-city
Hatti Punjab Di,12323,1,Electronic City,3.4,"['Punjabi', 'North Indian', 'Chinese', 'Tandoor']",400.0,55,55,55,Neeladari nagar,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,hatti-punjab-di-electronic-city
Punjabi Swag,37744,1,BTM,4.0,"['Punjabi', 'North Indian', 'Chinese', 'Fast Food', 'Mughlai', 'Desserts']",400.0,56,56,56,16th Main Road,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,punjabi-swag-btm-btm
Budapest Bake Inn,206489,1,BTM,3.8,"['Desserts', 'Ice Cream', 'Snacks', 'Fast Food']",350.0,68,68,68,BTM,,,,40.0,,budapest-bake-inn-btm-btm-2
Only Punjabi,220235,1,Electronic City,3.8,"['North Indian', 'Punjabi']",200.0,56,56,56,Electronic City,,,,40.0,,only-punjabi-electronic-city-electronic-city
U R Military Hotel,240901,1,BTM,4.0,"['Biryani', 'Andhra', 'South Indian', 'Combo', 'Kebabs', 'North Indian', 'Healthy Food']",100.0,54,54,54,BTM,40% off on orders above ₹99,Percentage,RESTAURANT,40.0,,u-r-military-hotel-btm-btm
Donne Biryani Mandi,227164,1,BTM,4.0,"['Biryani', 'Andhra', 'South Indian', 'Kebabs', 'Beverages']",150.0,51,51,51,BTM,50% off on orders above ₹99,Percentage,RESTAURANT,40.0,,donne-biryani-mandi-btm-btm
Donne Biryani,260444,1,BTM,4.0,"['Biryani', 'Andhra', 'Attractive Combos Available', 'South Indian', 'Kebabs', 'Beverages']",100.0,55,55,55,BTM,60% off | Use DEAL60,Percentage,RESTAURANT,40.0,,jadappa-donne-biryani-btm-btm
Abiruchi Restaurant,325734,1,Electronic City,3.7,"['Andhra', 'North Indian', 'Chinese', 'South Indian']",250.0,56,56,56,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,abiruchi-restaurant-electronic-city-electronic-city
 Sri Lakshmi Dhaba,124023,1,BTM,3.4,['North Indian'],200.0,52,52,52,"100 Feet Ring Road, B T M Mico Layout",50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,sri-lakshmi-dhaba-btm
Voosh Thalis & Bowls,331431,1,Electronic City,4.1,"['North Indian', 'Home Food']",199.0,62,62,62,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,40.0,,voosh-electronic-city-electronic-city
Maa Reddy's Hyderabadi Biryani House,308406,1,BTM,3.2,"['Biryani', 'Andhra', 'Hyderabadi', 'Chinese', 'Seafood']",400.0,57,57,57,BTM,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,maa-reddy's-hyderabadi-biryani-house-btm-btm
Easy Bites,246591,1,Electronic City,4.0,"['American', 'Continental', 'Combo', 'Snacks', 'Seafood']",200.0,56,56,56,Electronic City,,,,40.0,,easy-bites-electronic-city-electronic-city
Juice Shop,246129,1,Electronic City,4.1,"['Fast Food', 'Juices']",150.0,53,53,53,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,juice-shop-electronic-city-electronic-city
Yum In My Tum,107301,1,BTM,3.7,"['Chinese', 'Continental', 'Beverages', 'Pizzas', 'Italian', 'Healthy Food', 'North Indian', 'Fast Food', 'Pastas', 'Desserts', 'Tibetan']",200.0,62,62,62,2nd Stage,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,yum-in-my-tum-bengaluru-karnataka-btm
Udta Punjab Kitchen,224634,1,BTM,3.3,"['North Indian', 'Chinese']",150.0,59,59,59,9th D Main Cross,,,,40.0,,udta-punjab-kitchen-btm-btm
Delhi Wala Paratha,230443,1,BTM,--,['North Indian'],200.0,56,56,56,9th D Main Cross,,,,40.0,,delhi-wala-paratha-btm-btm
